pedido_data;pedido_documento;pedido_canal;cliente_id;cliente_nome;produto_id;produto_descricao;produto_quantidade;produto_valor_total;produto_valor_custo;subgrupo_id;subgrupo_descricao;vendedor_id;vendedor_nome;moeda_id;moeda_sigla;pedido_tipo
27/04/2026;PED-00266;Varejo;CLI-019;Tau Comercio Ltda;PROD-003;Teclado Mecanico;5;1881,00;1050,00;SG-02;Informatica;VND-007;Ricardo Souza;1;R$;VENDAS
27/04/2026;PED-00266;Varejo;CLI-019;Tau Comercio Ltda;PROD-012;Ventilador Torre;10;3200,00;1850,00;SG-03;Eletrodomesticos;VND-007;Ricardo Souza;1;R$;VENDAS
14/02/2026;PED-00267;Atacado;CLI-009;Iota Distribuicoes;PROD-021;Tenis Esportivo;6;1629,60;930,00;SG-06;Calcados;VND-004;Ana Costa;1;R$;VENDAS
14/02/2026;PED-00267;Atacado;CLI-009;Iota Distribuicoes;PROD-024;Bota Couro;3;1323,00;690,00;SG-06;Calcados;VND-004;Ana Costa;1;R$;VENDAS
14/08/2025;PED-00268;Atacado;CLI-014;Xi Comercio SA;PROD-014;Mesa de Jantar;8;1308000;733333;SG-04;Moveis e Decoracao;VND-004;Ana Costa;3;G$;VENDAS
14/08/2025;PED-00268;Atacado;CLI-014;Xi Comercio SA;PROD-025;Arroz Integral 5kg;1;2520;1333;SG-07;Alimentos;VND-004;Ana Costa;3;G$;VENDAS
14/08/2025;PED-00268;Atacado;CLI-014;Xi Comercio SA;PROD-018;Calca Jeans;9;132000;60000;SG-05;Vestuario;VND-004;Ana Costa;3;G$;VENDAS
12/04/2026;PED-00269;Atacado;CLI-004;Industria Delta SA;PROD-026;Feijao Carioca 1kg;8;98,88;48,00;SG-07;Alimentos;VND-004;Ana Costa;1;R$;VENDAS
12/04/2026;PED-00269;Atacado;CLI-004;Industria Delta SA;PROD-010;Micro-ondas 30L;3;2040,00;1260,00;SG-03;Eletrodomesticos;VND-004;Ana Costa;1;R$;VENDAS
12/04/2026;PED-00269;Atacado;CLI-004;Industria Delta SA;PROD-011;Cafeteira Eletrica;7;2097,20;1120,00;SG-03;Eletrodomesticos;VND-004;Ana Costa;1;R$;VENDAS
12/04/2026;PED-00269;Atacado;CLI-004;Industria Delta SA;PROD-003;Teclado Mecanico;8;3283,20;1680,00;SG-02;Informatica;VND-004;Ana Costa;1;R$;VENDAS
05/05/2026;PED-00270;Atacado;CLI-015;Omicron Atacado;PROD-001;Notebook Pro 15;10;29120,00;19000,00;SG-02;Informatica;VND-008;Juliana Mendes;1;R$;VENDAS
05/05/2026;PED-00270;Atacado;CLI-015;Omicron Atacado;PROD-001;Notebook Pro 15;4;11200,00;7600,00;SG-02;Informatica;VND-008;Juliana Mendes;1;R$;VENDAS
05/05/2026;PED-00270;Atacado;CLI-015;Omicron Atacado;PROD-027;Azeite Extra Virgem;6;257,04;132,00;SG-07;Alimentos;VND-008;Juliana Mendes;1;R$;VENDAS
05/05/2026;PED-00270;Atacado;CLI-015;Omicron Atacado;PROD-032;Cerveja Long Neck cx12;7;595,00;294,00;SG-08;Bebidas;VND-008;Juliana Mendes;1;R$;VENDAS
03/01/2026;PED-00271;Atacado;CLI-011;Lambda Suprimentos;PROD-009;Geladeira Frost Free;3;11400,00;7500,00;SG-03;Eletrodomesticos;VND-008;Juliana Mendes;1;R$;VENDAS
03/01/2026;PED-00271;Atacado;CLI-011;Lambda Suprimentos;PROD-031;Refrigerante 2L;4;73,44;36,00;SG-08;Bebidas;VND-008;Juliana Mendes;1;R$;VENDAS
11/12/2025;PED-00272;Varejo;CLI-022;Chi Distribuidora;PROD-020;Jaqueta de Couro;6;3723,60;1860,00;SG-05;Vestuario;VND-004;Ana Costa;1;R$;VENDAS
04/08/2025;PED-00273;Atacado;CLI-012;Mu Atacadista;PROD-015;Estante Modular;1;912,00;580,00;SG-04;Moveis e Decoracao;VND-001;Joao Silva;1;R$;VENDAS
04/08/2025;PED-00273;Atacado;CLI-012;Mu Atacadista;PROD-031;Refrigerante 2L;5;97,20;45,00;SG-08;Bebidas;VND-001;Joao Silva;1;R$;VENDAS
08/02/2026;PED-00274;Atacado;CLI-030;Lambda Mu SA;PROD-014;Mesa de Jantar;7;13734,00;7700,00;SG-04;Moveis e Decoracao;VND-002;Maria Oliveira;1;R$;VENDAS
08/02/2026;PED-00274;Atacado;CLI-030;Lambda Mu SA;PROD-008;Smart TV 50 pol;10;32000,00;21000,00;SG-01;Eletronicos;VND-002;Maria Oliveira;1;R$;VENDAS
03/04/2026;PED-00275;Atacado;CLI-020;Upsilon Atacado;PROD-021;Tenis Esportivo;10;2884,00;1550,00;SG-06;Calcados;VND-008;Juliana Mendes;1;R$;VENDAS
03/04/2026;PED-00275;Atacado;CLI-020;Upsilon Atacado;PROD-027;Azeite Extra Virgem;7;294,00;154,00;SG-07;Alimentos;VND-008;Juliana Mendes;1;R$;VENDAS
03/04/2026;PED-00275;Atacado;CLI-020;Upsilon Atacado;PROD-031;Refrigerante 2L;4;71,28;36,00;SG-08;Bebidas;VND-008;Juliana Mendes;1;R$;VENDAS
13/08/2025;PED-00276;Atacado;CLI-007;Grupo Eta Comercio;PROD-018;Calca Jeans;8;245,76;128,00;SG-05;Vestuario;VND-007;Ricardo Souza;2;US$;VENDAS
13/08/2025;PED-00276;Atacado;CLI-007;Grupo Eta Comercio;PROD-021;Tenis Esportivo;7;403,76;217,00;SG-06;Calcados;VND-007;Ricardo Souza;2;US$;VENDAS
13/08/2025;PED-00276;Atacado;CLI-007;Grupo Eta Comercio;PROD-002;Monitor 27 pol;10;2640,00;1500,00;SG-02;Informatica;VND-007;Ricardo Souza;2;US$;VENDAS
13/08/2025;PED-00276;Atacado;CLI-007;Grupo Eta Comercio;PROD-032;Cerveja Long Neck cx12;6;96,90;50,40;SG-08;Bebidas;VND-007;Ricardo Souza;2;US$;VENDAS
06/10/2025;PED-00277;Varejo;CLI-028;Eta Teta Comercio;PROD-017;Camiseta Polo;4;31743;14000;SG-05;Vestuario;VND-004;Ana Costa;3;G$;VENDAS
06/10/2025;PED-00277;Varejo;CLI-028;Eta Teta Comercio;PROD-027;Azeite Extra Virgem;5;16800;9167;SG-07;Alimentos;VND-004;Ana Costa;3;G$;VENDAS
06/10/2025;PED-00277;Varejo;CLI-028;Eta Teta Comercio;PROD-019;Vestido Casual;1;11600;5667;SG-05;Vestuario;VND-004;Ana Costa;3;G$;VENDAS
06/10/2025;PED-00277;Varejo;CLI-028;Eta Teta Comercio;PROD-013;Sofa 3 Lugares;2;396000;250000;SG-04;Moveis e Decoracao;VND-004;Ana Costa;3;G$;VENDAS
27/06/2025;PED-00278;Varejo;CLI-007;Grupo Eta Comercio;PROD-030;Agua Mineral cx24;1;21,34;11,00;SG-08;Bebidas;VND-008;Juliana Mendes;1;R$;VENDAS
07/01/2026;PED-00279;Varejo;CLI-010;Kappa Logistica;PROD-023;Sandalia Feminina;1;38,88;18,00;SG-06;Calcados;VND-007;Ricardo Souza;2;US$;VENDAS
07/01/2026;PED-00279;Varejo;CLI-010;Kappa Logistica;PROD-015;Estante Modular;8;1550,40;928,00;SG-04;Moveis e Decoracao;VND-007;Ricardo Souza;2;US$;VENDAS
07/01/2026;PED-00279;Varejo;CLI-010;Kappa Logistica;PROD-025;Arroz Integral 5kg;1;5,60;3,20;SG-07;Alimentos;VND-007;Ricardo Souza;2;US$;VENDAS
01/02/2026;PED-00280;Varejo;CLI-017;Rho Importacoes;PROD-024;Bota Couro;4;1780,80;920,00;SG-06;Calcados;VND-008;Juliana Mendes;1;R$;VENDAS
01/02/2026;PED-00280;Varejo;CLI-017;Rho Importacoes;PROD-003;Teclado Mecanico;2;836,00;420,00;SG-02;Informatica;VND-008;Juliana Mendes;1;R$;VENDAS
01/02/2026;PED-00280;Varejo;CLI-017;Rho Importacoes;PROD-005;Smartphone 128GB;6;12936,00;8400,00;SG-01;Eletronicos;VND-008;Juliana Mendes;1;R$;VENDAS
01/11/2025;PED-00281;Atacado;CLI-010;Kappa Logistica;PROD-027;Azeite Extra Virgem;5;199,50;110,00;SG-07;Alimentos;VND-005;Pedro Alves;1;R$;VENDAS
27/10/2025;PED-00282;Atacado;CLI-021;Phi Varejo ME;PROD-013;Sofa 3 Lugares;7;17640,00;10500,00;SG-04;Moveis e Decoracao;VND-004;Ana Costa;1;R$;VENDAS
14/12/2025;PED-00283;Atacado;CLI-015;Omicron Atacado;PROD-026;Feijao Carioca 1kg;8;19,97;9,60;SG-07;Alimentos;VND-007;Ricardo Souza;2;US$;VENDAS
11/04/2026;PED-00284;Atacado;CLI-014;Xi Comercio SA;PROD-010;Micro-ondas 30L;6;840,48;504,00;SG-03;Eletrodomesticos;VND-001;Joao Silva;2;US$;VENDAS
05/09/2025;PED-00285;Atacado;CLI-003;Comercial Gamma ME;PROD-032;Cerveja Long Neck cx12;10;76500;35000;SG-08;Bebidas;VND-006;Fernanda Lima;3;G$;VENDAS
05/09/2025;PED-00285;Atacado;CLI-003;Comercial Gamma ME;PROD-016;Poltrona Conforto;9;864000;540000;SG-04;Moveis e Decoracao;VND-006;Fernanda Lima;3;G$;VENDAS
05/09/2025;PED-00285;Atacado;CLI-003;Comercial Gamma ME;PROD-008;Smart TV 50 pol;2;517333;350000;SG-01;Eletronicos;VND-006;Fernanda Lima;3;G$;VENDAS
05/09/2025;PED-00285;Atacado;CLI-003;Comercial Gamma ME;PROD-007;Tablet 10 pol;7;1144500;641667;SG-01;Eletronicos;VND-006;Fernanda Lima;3;G$;VENDAS
02/03/2026;PED-00286;Atacado;CLI-016;Pi Distribuidora;PROD-003;Teclado Mecanico;4;134267;70000;SG-02;Informatica;VND-004;Ana Costa;3;G$;VENDAS
14/10/2025;PED-00287;Atacado;CLI-028;Eta Teta Comercio;PROD-030;Agua Mineral cx24;2;41,80;22,00;SG-08;Bebidas;VND-007;Ricardo Souza;1;R$;VENDAS
14/10/2025;PED-00287;Atacado;CLI-028;Eta Teta Comercio;PROD-026;Feijao Carioca 1kg;9;113,40;54,00;SG-07;Alimentos;VND-007;Ricardo Souza;1;R$;VENDAS
14/10/2025;PED-00287;Atacado;CLI-028;Eta Teta Comercio;PROD-021;Tenis Esportivo;6;1831,20;930,00;SG-06;Calcados;VND-007;Ricardo Souza;1;R$;VENDAS
13/02/2026;PED-00288;Varejo;CLI-008;Theta Importacoes;PROD-009;Geladeira Frost Free;9;32832,00;22500,00;SG-03;Eletrodomesticos;VND-004;Ana Costa;1;R$;VENDAS
17/08/2025;PED-00289;Atacado;CLI-006;Varejo Zeta ME;PROD-019;Vestido Casual;8;1264,40;544,00;SG-05;Vestuario;VND-007;Ricardo Souza;1;R$;VENDAS
17/08/2025;PED-00289;Atacado;CLI-006;Varejo Zeta ME;PROD-001;Notebook Pro 15;6;18480,00;11400,00;SG-02;Informatica;VND-007;Ricardo Souza;1;R$;VENDAS
10/04/2026;PED-00290;Atacado;CLI-007;Grupo Eta Comercio;PROD-007;Tablet 10 pol;2;698,40;440,00;SG-01;Eletronicos;VND-008;Juliana Mendes;2;US$;VENDAS
10/04/2026;PED-00290;Atacado;CLI-007;Grupo Eta Comercio;PROD-016;Poltrona Conforto;9;2181,60;1296,00;SG-04;Moveis e Decoracao;VND-008;Juliana Mendes;2;US$;VENDAS
10/04/2026;PED-00290;Atacado;CLI-007;Grupo Eta Comercio;PROD-010;Micro-ondas 30L;5;700,40;420,00;SG-03;Eletrodomesticos;VND-008;Juliana Mendes;2;US$;VENDAS
10/04/2026;PED-00290;Atacado;CLI-007;Grupo Eta Comercio;PROD-001;Notebook Pro 15;4;2240,00;1520,00;SG-02;Informatica;VND-008;Juliana Mendes;2;US$;VENDAS
21/06/2025;PED-00291;Atacado;CLI-005;Atacado Epsilon Ltda;PROD-015;Estante Modular;4;3952,00;2320,00;SG-04;Moveis e Decoracao;VND-001;Joao Silva;1;R$;VENDAS
21/06/2025;PED-00291;Atacado;CLI-005;Atacado Epsilon Ltda;PROD-006;Fone Bluetooth;7;3150,00;1820,00;SG-01;Eletronicos;VND-001;Joao Silva;1;R$;VENDAS
07/12/2025;PED-00292;Atacado;CLI-009;Iota Distribuicoes;PROD-002;Monitor 27 pol;7;8820,00;5250,00;SG-02;Informatica;VND-003;Carlos Santos;1;R$;VENDAS
11/01/2026;PED-00293;Atacado;CLI-015;Omicron Atacado;PROD-025;Arroz Integral 5kg;3;17,64;9,60;SG-07;Alimentos;VND-006;Fernanda Lima;2;US$;VENDAS
11/01/2026;PED-00293;Atacado;CLI-015;Omicron Atacado;PROD-006;Fone Bluetooth;1;96,30;52,00;SG-01;Eletronicos;VND-006;Fernanda Lima;2;US$;VENDAS
11/01/2026;PED-00293;Atacado;CLI-015;Omicron Atacado;PROD-018;Calca Jeans;8;261,12;128,00;SG-05;Vestuario;VND-006;Fernanda Lima;2;US$;VENDAS
11/01/2026;PED-00293;Atacado;CLI-015;Omicron Atacado;PROD-002;Monitor 27 pol;9;2203,20;1350,00;SG-02;Informatica;VND-006;Fernanda Lima;2;US$;VENDAS
28/11/2025;PED-00294;Varejo;CLI-012;Mu Atacadista;PROD-030;Agua Mineral cx24;2;3520;1833;SG-08;Bebidas;VND-006;Fernanda Lima;3;G$;VENDAS
28/11/2025;PED-00294;Varejo;CLI-012;Mu Atacadista;PROD-015;Estante Modular;9;741000;435000;SG-04;Moveis e Decoracao;VND-006;Fernanda Lima;3;G$;VENDAS
28/11/2025;PED-00294;Varejo;CLI-012;Mu Atacadista;PROD-013;Sofa 3 Lugares;9;1764000;1125000;SG-04;Moveis e Decoracao;VND-006;Fernanda Lima;3;G$;VENDAS
26/06/2025;PED-00295;Varejo;CLI-030;Lambda Mu SA;PROD-023;Sandalia Feminina;6;207,36;108,00;SG-06;Calcados;VND-008;Juliana Mendes;2;US$;VENDAS
26/06/2025;PED-00295;Varejo;CLI-030;Lambda Mu SA;PROD-016;Poltrona Conforto;8;2054,40;1152,00;SG-04;Moveis e Decoracao;VND-008;Juliana Mendes;2;US$;VENDAS
26/06/2025;PED-00295;Varejo;CLI-030;Lambda Mu SA;PROD-014;Mesa de Jantar;8;3110,40;1760,00;SG-04;Moveis e Decoracao;VND-008;Juliana Mendes;2;US$;VENDAS
26/06/2025;PED-00295;Varejo;CLI-030;Lambda Mu SA;PROD-012;Ventilador Torre;8;512,00;296,00;SG-03;Eletrodomesticos;VND-008;Juliana Mendes;2;US$;VENDAS
27/03/2026;PED-00296;Atacado;CLI-028;Eta Teta Comercio;PROD-020;Jaqueta de Couro;10;5800,00;3100,00;SG-05;Vestuario;VND-001;Joao Silva;1;R$;VENDAS
27/03/2026;PED-00296;Atacado;CLI-028;Eta Teta Comercio;PROD-013;Sofa 3 Lugares;4;9504,00;6000,00;SG-04;Moveis e Decoracao;VND-001;Joao Silva;1;R$;VENDAS
03/05/2026;PED-00297;Varejo;CLI-007;Grupo Eta Comercio;PROD-007;Tablet 10 pol;4;7704,00;4400,00;SG-01;Eletronicos;VND-007;Ricardo Souza;1;R$;VENDAS
03/05/2026;PED-00297;Varejo;CLI-007;Grupo Eta Comercio;PROD-020;Jaqueta de Couro;7;3897,60;2170,00;SG-05;Vestuario;VND-007;Ricardo Souza;1;R$;VENDAS
10/06/2025;PED-00298;Atacado;CLI-015;Omicron Atacado;PROD-029;Suco de Laranja 1L;10;150,00;70,00;SG-08;Bebidas;VND-007;Ricardo Souza;1;R$;VENDAS
08/03/2026;PED-00299;Varejo;CLI-027;Epsilon Zeta ME;PROD-021;Tenis Esportivo;2;599,20;310,00;SG-06;Calcados;VND-007;Ricardo Souza;1;R$;VENDAS
08/03/2026;PED-00299;Varejo;CLI-027;Epsilon Zeta ME;PROD-020;Jaqueta de Couro;2;1125,20;620,00;SG-05;Vestuario;VND-007;Ricardo Souza;1;R$;VENDAS
11/12/2025;PED-00300;Atacado;CLI-024;Omega Comercio;PROD-002;Monitor 27 pol;7;7980,00;5250,00;SG-02;Informatica;VND-007;Ricardo Souza;1;R$;VENDAS
11/12/2025;PED-00300;Atacado;CLI-024;Omega Comercio;PROD-026;Feijao Carioca 1kg;5;60,60;30,00;SG-07;Alimentos;VND-007;Ricardo Souza;1;R$;VENDAS
11/12/2025;PED-00300;Atacado;CLI-024;Omega Comercio;PROD-020;Jaqueta de Couro;5;2900,00;1550,00;SG-05;Vestuario;VND-007;Ricardo Souza;1;R$;VENDAS
11/12/2025;PED-00300;Atacado;CLI-024;Omega Comercio;PROD-032;Cerveja Long Neck cx12;9;787,95;378,00;SG-08;Bebidas;VND-007;Ricardo Souza;1;R$;VENDAS
14/07/2025;PED-00301;Atacado;CLI-006;Varejo Zeta ME;PROD-028;Macarrao Espaguete;1;667;333;SG-07;Alimentos;VND-006;Fernanda Lima;3;G$;VENDAS
14/07/2025;PED-00301;Atacado;CLI-006;Varejo Zeta ME;PROD-026;Feijao Carioca 1kg;4;3880;2000;SG-07;Alimentos;VND-006;Fernanda Lima;3;G$;VENDAS
14/07/2025;PED-00301;Atacado;CLI-006;Varejo Zeta ME;PROD-008;Smart TV 50 pol;10;2880000;1750000;SG-01;Eletronicos;VND-006;Fernanda Lima;3;G$;VENDAS
25/06/2025;PED-00302;Varejo;CLI-023;Psi Suprimentos;PROD-009;Geladeira Frost Free;1;345167;208333;SG-03;Eletrodomesticos;VND-004;Ana Costa;3;G$;VENDAS
13/12/2025;PED-00303;Varejo;CLI-023;Psi Suprimentos;PROD-028;Macarrao Espaguete;3;5,04;2,40;SG-07;Alimentos;VND-002;Maria Oliveira;2;US$;VENDAS
13/12/2025;PED-00303;Varejo;CLI-023;Psi Suprimentos;PROD-014;Mesa de Jantar;2;727,20;440,00;SG-04;Moveis e Decoracao;VND-002;Maria Oliveira;2;US$;VENDAS
28/08/2025;PED-00304;Atacado;CLI-022;Chi Distribuidora;PROD-002;Monitor 27 pol;9;2160,00;1350,00;SG-02;Informatica;VND-002;Maria Oliveira;2;US$;VENDAS
28/08/2025;PED-00304;Atacado;CLI-022;Chi Distribuidora;PROD-021;Tenis Esportivo;8;479,36;248,00;SG-06;Calcados;VND-002;Maria Oliveira;2;US$;VENDAS
28/08/2025;PED-00304;Atacado;CLI-022;Chi Distribuidora;PROD-009;Geladeira Frost Free;2;1459,20;1000,00;SG-03;Eletrodomesticos;VND-002;Maria Oliveira;2;US$;VENDAS
08/10/2025;PED-00305;Varejo;CLI-019;Tau Comercio Ltda;PROD-008;Smart TV 50 pol;6;1616000;1050000;SG-01;Eletronicos;VND-004;Ana Costa;3;G$;VENDAS
18/12/2025;PED-00306;Atacado;CLI-010;Kappa Logistica;PROD-015;Estante Modular;10;9215,00;5800,00;SG-04;Moveis e Decoracao;VND-003;Carlos Santos;1;R$;VENDAS
18/12/2025;PED-00306;Atacado;CLI-010;Kappa Logistica;PROD-024;Bota Couro;9;3855,60;2070,00;SG-06;Calcados;VND-003;Carlos Santos;1;R$;VENDAS
18/12/2025;PED-00306;Atacado;CLI-010;Kappa Logistica;PROD-019;Vestido Casual;9;1396,35;612,00;SG-05;Vestuario;VND-003;Carlos Santos;1;R$;VENDAS
15/11/2025;PED-00307;Atacado;CLI-008;Theta Importacoes;PROD-004;Mouse Sem Fio;4;42000;21667;SG-02;Informatica;VND-004;Ana Costa;3;G$;VENDAS
23/07/2025;PED-00308;Atacado;CLI-026;Gama Delta SA;PROD-003;Teclado Mecanico;4;1444,00;840,00;SG-02;Informatica;VND-008;Juliana Mendes;1;R$;VENDAS
16/10/2025;PED-00309;Varejo;CLI-016;Pi Distribuidora;PROD-009;Geladeira Frost Free;10;40660,00;25000,00;SG-03;Eletrodomesticos;VND-004;Ana Costa;1;R$;VENDAS
16/10/2025;PED-00309;Varejo;CLI-016;Pi Distribuidora;PROD-002;Monitor 27 pol;3;3528,00;2250,00;SG-02;Informatica;VND-004;Ana Costa;1;R$;VENDAS
24/07/2025;PED-00310;Varejo;CLI-029;Iota Kappa Ltda;PROD-021;Tenis Esportivo;3;798,00;465,00;SG-06;Calcados;VND-004;Ana Costa;1;R$;VENDAS
24/07/2025;PED-00310;Varejo;CLI-029;Iota Kappa Ltda;PROD-012;Ventilador Torre;3;1036,80;555,00;SG-03;Eletrodomesticos;VND-004;Ana Costa;1;R$;VENDAS
10/07/2025;PED-00311;Varejo;CLI-013;Nu Varejo Ltda;PROD-022;Sapato Social;4;1331,20;700,00;SG-06;Calcados;VND-006;Fernanda Lima;1;R$;VENDAS
01/12/2025;PED-00312;Atacado;CLI-014;Xi Comercio SA;PROD-001;Notebook Pro 15;6;1358000;950000;SG-02;Informatica;VND-006;Fernanda Lima;3;G$;VENDAS
01/12/2025;PED-00312;Atacado;CLI-014;Xi Comercio SA;PROD-009;Geladeira Frost Free;7;2327500;1458333;SG-03;Eletrodomesticos;VND-006;Fernanda Lima;3;G$;VENDAS
24/10/2025;PED-00313;Atacado;CLI-013;Nu Varejo Ltda;PROD-014;Mesa de Jantar;2;3672,00;2200,00;SG-04;Moveis e Decoracao;VND-007;Ricardo Souza;1;R$;VENDAS
24/10/2025;PED-00313;Atacado;CLI-013;Nu Varejo Ltda;PROD-006;Fone Bluetooth;10;4320,00;2600,00;SG-01;Eletronicos;VND-007;Ricardo Souza;1;R$;VENDAS
24/10/2025;PED-00313;Atacado;CLI-013;Nu Varejo Ltda;PROD-002;Monitor 27 pol;6;7200,00;4500,00;SG-02;Informatica;VND-007;Ricardo Souza;1;R$;VENDAS
24/10/2025;PED-00313;Atacado;CLI-013;Nu Varejo Ltda;PROD-032;Cerveja Long Neck cx12;7;636,65;294,00;SG-08;Bebidas;VND-007;Ricardo Souza;1;R$;VENDAS
11/04/2026;PED-00314;Varejo;CLI-011;Lambda Suprimentos;PROD-015;Estante Modular;6;1083,00;696,00;SG-04;Moveis e Decoracao;VND-002;Maria Oliveira;2;US$;VENDAS
23/11/2025;PED-00315;Varejo;CLI-026;Gama Delta SA;PROD-020;Jaqueta de Couro;10;5742,00;3100,00;SG-05;Vestuario;VND-005;Pedro Alves;1;R$;VENDAS
23/11/2025;PED-00315;Varejo;CLI-026;Gama Delta SA;PROD-031;Refrigerante 2L;4;70,56;36,00;SG-08;Bebidas;VND-005;Pedro Alves;1;R$;VENDAS
17/12/2025;PED-00316;Varejo;CLI-028;Eta Teta Comercio;PROD-031;Refrigerante 2L;8;136,80;72,00;SG-08;Bebidas;VND-003;Carlos Santos;1;R$;VENDAS
17/12/2025;PED-00316;Varejo;CLI-028;Eta Teta Comercio;PROD-015;Estante Modular;8;7828,00;4640,00;SG-04;Moveis e Decoracao;VND-003;Carlos Santos;1;R$;VENDAS
17/12/2025;PED-00316;Varejo;CLI-028;Eta Teta Comercio;PROD-032;Cerveja Long Neck cx12;10;892,50;420,00;SG-08;Bebidas;VND-003;Carlos Santos;1;R$;VENDAS
17/12/2025;PED-00316;Varejo;CLI-028;Eta Teta Comercio;PROD-019;Vestido Casual;8;1125,20;544,00;SG-05;Vestuario;VND-003;Carlos Santos;1;R$;VENDAS
27/07/2025;PED-00317;Varejo;CLI-009;Iota Distribuicoes;PROD-023;Sandalia Feminina;9;1620,00;810,00;SG-06;Calcados;VND-003;Carlos Santos;1;R$;VENDAS
27/07/2025;PED-00317;Varejo;CLI-009;Iota Distribuicoes;PROD-008;Smart TV 50 pol;4;13440,00;8400,00;SG-01;Eletronicos;VND-003;Carlos Santos;1;R$;VENDAS
27/07/2025;PED-00317;Varejo;CLI-009;Iota Distribuicoes;PROD-030;Agua Mineral cx24;2;47,96;22,00;SG-08;Bebidas;VND-003;Carlos Santos;1;R$;VENDAS
27/07/2025;PED-00317;Varejo;CLI-009;Iota Distribuicoes;PROD-028;Macarrao Espaguete;4;31,36;16,00;SG-07;Alimentos;VND-003;Carlos Santos;1;R$;VENDAS
15/03/2026;PED-00318;Varejo;CLI-010;Kappa Logistica;PROD-023;Sandalia Feminina;9;1749,60;810,00;SG-06;Calcados;VND-004;Ana Costa;1;R$;VENDAS
15/03/2026;PED-00318;Varejo;CLI-010;Kappa Logistica;PROD-016;Poltrona Conforto;5;6540,00;3600,00;SG-04;Moveis e Decoracao;VND-004;Ana Costa;1;R$;VENDAS
15/03/2026;PED-00318;Varejo;CLI-010;Kappa Logistica;PROD-030;Agua Mineral cx24;2;47,52;22,00;SG-08;Bebidas;VND-004;Ana Costa;1;R$;VENDAS
24/09/2025;PED-00319;Atacado;CLI-018;Sigma Logistica;PROD-022;Sapato Social;5;1568,00;875,00;SG-06;Calcados;VND-007;Ricardo Souza;1;R$;VENDAS
24/09/2025;PED-00319;Atacado;CLI-018;Sigma Logistica;PROD-009;Geladeira Frost Free;3;11856,00;7500,00;SG-03;Eletrodomesticos;VND-007;Ricardo Souza;1;R$;VENDAS
24/09/2025;PED-00319;Atacado;CLI-018;Sigma Logistica;PROD-003;Teclado Mecanico;7;2527,00;1470,00;SG-02;Informatica;VND-007;Ricardo Souza;1;R$;VENDAS
04/08/2025;PED-00320;Atacado;CLI-021;Phi Varejo ME;PROD-010;Micro-ondas 30L;8;1196,80;672,00;SG-03;Eletrodomesticos;VND-008;Juliana Mendes;2;US$;VENDAS
04/08/2025;PED-00320;Atacado;CLI-021;Phi Varejo ME;PROD-019;Vestido Casual;10;316,10;136,00;SG-05;Vestuario;VND-008;Juliana Mendes;2;US$;VENDAS
02/08/2025;PED-00321;Varejo;CLI-020;Upsilon Atacado;PROD-010;Micro-ondas 30L;9;489600;315000;SG-03;Eletrodomesticos;VND-006;Fernanda Lima;3;G$;VENDAS
02/08/2025;PED-00321;Varejo;CLI-020;Upsilon Atacado;PROD-019;Vestido Casual;3;34438;17000;SG-05;Vestuario;VND-006;Fernanda Lima;3;G$;VENDAS
02/08/2025;PED-00321;Varejo;CLI-020;Upsilon Atacado;PROD-002;Monitor 27 pol;10;970000;625000;SG-02;Informatica;VND-006;Fernanda Lima;3;G$;VENDAS
02/08/2025;PED-00321;Varejo;CLI-020;Upsilon Atacado;PROD-002;Monitor 27 pol;5;525000;312500;SG-02;Informatica;VND-006;Fernanda Lima;3;G$;VENDAS
01/03/2026;PED-00322;Varejo;CLI-016;Pi Distribuidora;PROD-008;Smart TV 50 pol;4;12800,00;8400,00;SG-01;Eletronicos;VND-007;Ricardo Souza;1;R$;VENDAS
01/03/2026;PED-00322;Varejo;CLI-016;Pi Distribuidora;PROD-004;Mouse Sem Fio;2;259,20;130,00;SG-02;Informatica;VND-007;Ricardo Souza;1;R$;VENDAS
01/03/2026;PED-00322;Varejo;CLI-016;Pi Distribuidora;PROD-002;Monitor 27 pol;3;3960,00;2250,00;SG-02;Informatica;VND-007;Ricardo Souza;1;R$;VENDAS
01/03/2026;PED-00322;Varejo;CLI-016;Pi Distribuidora;PROD-015;Estante Modular;6;5985,00;3480,00;SG-04;Moveis e Decoracao;VND-007;Ricardo Souza;1;R$;VENDAS
31/03/2026;PED-00323;Atacado;CLI-015;Omicron Atacado;PROD-029;Suco de Laranja 1L;5;73,50;35,00;SG-08;Bebidas;VND-001;Joao Silva;1;R$;VENDAS
31/03/2026;PED-00323;Atacado;CLI-015;Omicron Atacado;PROD-023;Sandalia Feminina;9;1701,00;810,00;SG-06;Calcados;VND-001;Joao Silva;1;R$;VENDAS
31/03/2026;PED-00323;Atacado;CLI-015;Omicron Atacado;PROD-014;Mesa de Jantar;5;8910,00;5500,00;SG-04;Moveis e Decoracao;VND-001;Joao Silva;1;R$;VENDAS
17/01/2026;PED-00324;Varejo;CLI-028;Eta Teta Comercio;PROD-015;Estante Modular;1;978,50;580,00;SG-04;Moveis e Decoracao;VND-006;Fernanda Lima;1;R$;VENDAS
30/04/2026;PED-00325;Varejo;CLI-028;Eta Teta Comercio;PROD-026;Feijao Carioca 1kg;3;3300;1500;SG-07;Alimentos;VND-004;Ana Costa;3;G$;VENDAS
